# ell, dCl_tt, dCl_te, dCl_ee
1.190000000000000000e+02 -2.872704706396905117e+00 3.094192221562217654e-02 -8.936214517076288087e-04
1.200000000000000000e+02 -2.855338403201766351e+00 3.092827037384112895e-02 -8.871339678981154074e-04
1.210000000000000000e+02 -2.838219524300126029e+00 3.090240258304310580e-02 -8.804014292568072397e-04
1.220000000000000000e+02 -2.821335535619727164e+00 3.086449048134823347e-02 -8.734285488863726462e-04
1.230000000000000000e+02 -2.804674551897828216e+00 3.081470298902937860e-02 -8.662205252759194512e-04
1.240000000000000000e+02 -2.788227283109520283e+00 3.075319815497103149e-02 -8.587844984600430127e-04
1.250000000000000000e+02 -2.771985088039441436e+00 3.068013131021264661e-02 -8.511280938596852558e-04
1.260000000000000000e+02 -2.755939325472387846e+00 3.059565778579217965e-02 -8.432589368958812387e-04
1.270000000000000000e+02 -2.740081354192966057e+00 3.049993291274611523e-02 -8.351846529895263745e-04
1.280000000000000000e+02 -2.724402532985876313e+00 3.039311202211439009e-02 -8.269128675616169068e-04
1.290000000000000000e+02 -2.708894220635693628e+00 3.027535044493596256e-02 -8.184512060331180713e-04
1.300000000000000000e+02 -2.693547775927182197e+00 3.014680351224730687e-02 -8.098072938249952120e-04
1.310000000000000000e+02 -2.678354557645074685e+00 3.000762655508861648e-02 -8.009887563582366579e-04
1.320000000000000000e+02 -2.663305924573850625e+00 2.985797490449710809e-02 -7.920032190537844427e-04
1.330000000000000000e+02 -2.648393235498274656e+00 2.969800389151000530e-02 -7.828583073326038019e-04
1.340000000000000000e+02 -2.633607849203047024e+00 2.952786884716700547e-02 -7.735616466156831732e-04
1.350000000000000000e+02 -2.618941124472806692e+00 2.934772510250631405e-02 -7.641208623239879004e-04
1.360000000000000000e+02 -2.604384420092221930e+00 2.915772798856590062e-02 -7.545435798784754129e-04
1.370000000000000000e+02 -2.589929806404521084e+00 2.895803793015758534e-02 -7.448375154272175464e-04
1.380000000000000000e+02 -2.575572199987195443e+00 2.874883572718618316e-02 -7.350107480267118864e-04
1.390000000000000000e+02 -2.561307228976009487e+00 2.853030727333011676e-02 -7.250714474605163230e-04
1.400000000000000000e+02 -2.547130521507044332e+00 2.830263846226806213e-02 -7.150277835122661584e-04
1.410000000000000000e+02 -2.533037705716318477e+00 2.806601518767795275e-02 -7.048879259655190660e-04
1.420000000000000000e+02 -2.519024409739659465e+00 2.782062334323895728e-02 -6.946600446038718587e-04
1.430000000000000000e+02 -2.505086261713053375e+00 2.756664882262850960e-02 -6.843523092108897993e-04
1.440000000000000000e+02 -2.491218889772550682e+00 2.730427751952602816e-02 -6.739728895701927944e-04
1.450000000000000000e+02 -2.477417922053978483e+00 2.703369532760845420e-02 -6.635299554653542381e-04
1.460000000000000000e+02 -2.463678986693386364e+00 2.675508814055619494e-02 -6.530316766799782076e-04
1.470000000000000000e+02 -2.449997711826698232e+00 2.646864185204594530e-02 -6.424862229976225931e-04
1.480000000000000000e+02 -2.436369725589899282e+00 2.617454235575736657e-02 -6.319017642018994949e-04
1.490000000000000000e+02 -2.422790656118881447e+00 2.587297554536764979e-02 -6.212864700764052922e-04
1.500000000000000000e+02 -2.409256131549662339e+00 2.556412731455596360e-02 -6.106485104046979837e-04
1.510000000000000000e+02 -2.395761780018196951e+00 2.524818355700024150e-02 -5.999960549703894528e-04
1.520000000000000000e+02 -2.382303229660407862e+00 2.492533016637964866e-02 -5.893372735570607916e-04
1.530000000000000000e+02 -2.368876507787704533e+00 2.459575346979129412e-02 -5.786802819344947753e-04
1.540000000000000000e+02 -2.355479238413472842e+00 2.425964152800971774e-02 -5.680329798171877788e-04
1.550000000000000000e+02 -2.342109444726268475e+00 2.391718283522888816e-02 -5.574032129058688681e-04
1.560000000000000000e+02 -2.328765149914900245e+00 2.356856588564251384e-02 -5.467988269012207057e-04
1.570000000000000000e+02 -2.315444377168113910e+00 2.321397917344480977e-02 -5.362276675039879701e-04
1.580000000000000000e+02 -2.302145149674718283e+00 2.285361119282874887e-02 -5.256975804148531070e-04
1.590000000000000000e+02 -2.288865490623205545e+00 2.248765043798928512e-02 -5.152164113345221973e-04
1.600000000000000000e+02 -2.275603423202575026e+00 2.211628540311964125e-02 -5.047920059636931906e-04
1.610000000000000000e+02 -2.262356970601350437e+00 2.173970458241377551e-02 -4.944322100030720596e-04
1.620000000000000000e+02 -2.249124156008340147e+00 2.135809647006541023e-02 -4.841448691533955682e-04
1.630000000000000000e+02 -2.235903002612322332e+00 2.097164956026825733e-02 -4.739378291153386268e-04
1.640000000000000000e+02 -2.222691533601883762e+00 2.058055234721702445e-02 -4.638189355896109485e-04
1.650000000000000000e+02 -2.209487772165864783e+00 2.018499332510394206e-02 -4.537960342769301069e-04
1.660000000000000000e+02 -2.196289741493043568e+00 1.978516098812446028e-02 -4.438769708779941600e-04
1.670000000000000000e+02 -2.183095464771974914e+00 1.938124383047179489e-02 -4.340695910935089179e-04
1.680000000000000000e+02 -2.169902965191562672e+00 1.897343034633892575e-02 -4.243817406241842021e-04
1.690000000000000000e+02 -2.156710265940458449e+00 1.856190902992154931e-02 -4.148212651707297257e-04
