# ell, dCl_tt, dCl_te, dCl_ee
7.100000000000000000e+01 -7.077723750115489487e+00 2.053778549237603862e-02 5.279323953959755636e-04
7.200000000000000000e+01 -6.999984565673348591e+00 1.997466266767617196e-02 5.325525953818386043e-04
7.300000000000000000e+01 -6.913505506545014612e+00 1.970907631442917612e-02 5.354940344619146244e-04
7.400000000000000000e+01 -6.822108710521516350e+00 1.969048652924921400e-02 5.369955474907975616e-04
7.500000000000000000e+01 -6.729616315390073211e+00 1.986835340876036068e-02 5.372959693210673394e-04
7.600000000000000000e+01 -6.639850458941078060e+00 2.019213704958916500e-02 5.366341348073177869e-04
7.700000000000000000e+01 -6.556633278963021283e+00 2.061129754834731265e-02 5.352488788029034902e-04
7.800000000000000000e+01 -6.483786913245660699e+00 2.107529500166135591e-02 5.333790361618760689e-04
7.900000000000000000e+01 -6.425133499574314122e+00 2.153358950614793141e-02 5.312634417375900007e-04
8.000000000000000000e+01 -6.383338008807574404e+00 2.194410523362085724e-02 5.290944826260379026e-04
8.100000000000000000e+01 -6.356436744066051858e+00 2.229862265663553819e-02 5.268787548914402033e-04
8.200000000000000000e+01 -6.341308841539827768e+00 2.259738632295695340e-02 5.245764068401908902e-04
8.300000000000000000e+01 -6.334833437412638268e+00 2.284064078032777001e-02 5.221475867786063221e-04
8.400000000000000000e+01 -6.333889667874562868e+00 2.302863057651544434e-02 5.195524430128479251e-04
8.500000000000000000e+01 -6.335356669113778594e+00 2.316160025926264701e-02 5.167511238492320576e-04
8.600000000000000000e+01 -6.336113577318146284e+00 2.323979437632444148e-02 5.137037775941524905e-04
8.700000000000000000e+01 -6.333039528674255791e+00 2.326345747544844925e-02 5.103705525538483872e-04
8.800000000000000000e+01 -6.323013659372188400e+00 2.323283410440460731e-02 5.067115970345583689e-04
8.900000000000000000e+01 -6.303657142390862944e+00 2.314994666373855828e-02 5.026932459216259651e-04
9.000000000000000000e+01 -6.275559297882641552e+00 2.302392896522269597e-02 4.983065804161917892e-04
9.100000000000000000e+01 -6.240051482791576731e+00 2.286569267343734752e-02 4.935488682978814157e-04
9.200000000000000000e+01 -6.198465054060774193e+00 2.268614945296035940e-02 4.884173773470175612e-04
9.300000000000000000e+01 -6.152131368637141939e+00 2.249621096837206222e-02 4.829093753429158269e-04
9.400000000000000000e+01 -6.102381783463466824e+00 2.230678888423542894e-02 4.770221300661312740e-04
9.500000000000000000e+01 -6.050547655482851894e+00 2.212879486514565675e-02 4.707529092962894229e-04
9.600000000000000000e+01 -5.997960341640621529e+00 2.197314057567563775e-02 4.640989808134804830e-04
9.700000000000000000e+01 -5.945951198881464173e+00 2.185073768039825712e-02 4.570576123976398397e-04
9.800000000000000000e+01 -5.895851584148799951e+00 2.177249784388889456e-02 4.496260718285479459e-04
9.900000000000000000e+01 -5.848718898129323662e+00 2.174628313887154094e-02 4.418068216634276095e-04
1.000000000000000000e+02 -5.804514716476472103e+00 2.176775727063500615e-02 4.336231035670255664e-04
1.010000000000000000e+02 -5.762926658584101247e+00 2.182953435261175690e-02 4.251033539827698800e-04
1.020000000000000000e+02 -5.723642343848605485e+00 2.192422849822436154e-02 4.162760093520753040e-04
1.030000000000000000e+02 -5.686349391664156983e+00 2.204445382092016029e-02 4.071695061179052668e-04
1.040000000000000000e+02 -5.650735421426197114e+00 2.218282443411676366e-02 3.978122807221391027e-04
1.050000000000000000e+02 -5.616488052528900710e+00 2.233195445125655751e-02 3.882327696075079499e-04
1.060000000000000000e+02 -5.583294904368659495e+00 2.248445798575962953e-02 3.784594092162783113e-04
1.070000000000000000e+02 -5.550843596339648300e+00 2.263294915106836558e-02 3.685206359910265009e-04
1.080000000000000000e+02 -5.518821747837306724e+00 2.277004206060780772e-02 3.584448863737092110e-04
1.090000000000000000e+02 -5.486916978256127564e+00 2.288835082781290678e-02 3.482605968073674446e-04
1.100000000000000000e+02 -5.454879410643011184e+00 2.298221427197046779e-02 3.379912246640361779e-04
1.110000000000000000e+02 -5.422709182651023418e+00 2.305287003580440766e-02 3.276403110369152725e-04
1.120000000000000000e+02 -5.390468935583418109e+00 2.310328046790783782e-02 3.172064179493604488e-04
1.130000000000000000e+02 -5.358221310745988397e+00 2.313640791685157502e-02 3.066881074246497981e-04
1.140000000000000000e+02 -5.326028949442308758e+00 2.315521473122873070e-02 2.960839414859841082e-04
1.150000000000000000e+02 -5.293954492976268078e+00 2.316266325961259184e-02 2.853924821568738150e-04
