# ell, dCl_tt, dCl_te, dCl_ee
1.480000000000000000e+02 1.521197626729531294e+01 -2.218993933083418524e-01 4.187763606316747406e-03
1.490000000000000000e+02 1.515849320127049538e+01 -2.237756011161037839e-01 4.203321995898843741e-03
1.500000000000000000e+02 1.510491755117193691e+01 -2.256146488626223356e-01 4.215723837255012929e-03
1.510000000000000000e+02 1.505115151182234712e+01 -2.274146618599232061e-01 4.224894369416355017e-03
1.520000000000000000e+02 1.499709727803555381e+01 -2.291737654200667884e-01 4.230758831416138455e-03
1.530000000000000000e+02 1.494268200772808086e+01 -2.308903496772360397e-01 4.233248820118560088e-03
1.540000000000000000e+02 1.488793271120947281e+01 -2.325638640538613133e-01 4.232321363695267305e-03
1.550000000000000000e+02 1.483290136189641117e+01 -2.341940227943567487e-01 4.227939848157509506e-03
1.560000000000000000e+02 1.477763993319225477e+01 -2.357805401433446524e-01 4.220067659505694069e-03
1.570000000000000000e+02 1.472220039851812601e+01 -2.373231303451003860e-01 4.208668183746733585e-03
1.580000000000000000e+02 1.466663473126850192e+01 -2.388215076442115614e-01 4.193704806884288039e-03
1.590000000000000000e+02 1.461099490485562313e+01 -2.402753862851617073e-01 4.175140914924185820e-03
1.600000000000000000e+02 1.455533289269173025e+01 -2.416844805124343520e-01 4.152939893869002710e-03
1.610000000000000000e+02 1.449970066819350478e+01 -2.430485045705477187e-01 4.127065129725651302e-03
1.620000000000000000e+02 1.444415020475986466e+01 -2.443671727037771690e-01 4.097480008501044185e-03
1.630000000000000000e+02 1.438873347580749140e+01 -2.456401991568837873e-01 4.064147916195046638e-03
1.640000000000000000e+02 1.433350245473974383e+01 -2.468672981741776296e-01 4.027032238815113352e-03
1.650000000000000000e+02 1.427850911497330344e+01 -2.480481840001422245e-01 3.986096362365446413e-03
1.660000000000000000e+02 1.422380542991596997e+01 -2.491825708793304894e-01 3.941303672850790009e-03
1.670000000000000000e+02 1.416944337297554313e+01 -2.502701730560871751e-01 3.892617556278056730e-03
1.680000000000000000e+02 1.411547491755982264e+01 -2.513107047751039769e-01 3.840001398650364460e-03
1.690000000000000000e+02 1.406195203708549002e+01 -2.523038802806562564e-01 3.783418585970831083e-03
1.700000000000000000e+02 1.400892670495146319e+01 -2.532494138173316256e-01 3.722832504247995493e-03
1.710000000000000000e+02 1.395643244930244720e+01 -2.541468895830845121e-01 3.658210377493445638e-03
1.720000000000000000e+02 1.390442901718635937e+01 -2.549953715902386620e-01 3.589534781754276024e-03
1.730000000000000000e+02 1.385285771039690417e+01 -2.557937938045540260e-01 3.516792131087677527e-03
1.740000000000000000e+02 1.380165983069669977e+01 -2.565410901917558606e-01 3.439968839549756817e-03
1.750000000000000000e+02 1.375077667987500973e+01 -2.572361947176735053e-01 3.359051321198788971e-03
1.760000000000000000e+02 1.370014955971221582e+01 -2.578780413480495359e-01 3.274025990089796459e-03
1.770000000000000000e+02 1.364971977198425890e+01 -2.584655640487307227e-01 3.184879260279428054e-03
1.780000000000000000e+02 1.359942861847596163e+01 -2.589976967854942802e-01 3.091597545823248326e-03
1.790000000000000000e+02 1.354921740097214666e+01 -2.594733735240654648e-01 2.994167260779532352e-03
1.800000000000000000e+02 1.349902742123987309e+01 -2.598915282302736718e-01 2.892574819204386805e-03
1.810000000000000000e+02 1.344879998107728625e+01 -2.602510948698961712e-01 2.786806635153376253e-03
1.820000000000000000e+02 1.339847638224922477e+01 -2.605510074086755945e-01 2.676849122683149472e-03
